ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9512364d6422d385cdacf07232dbffbc|2024-02-04|03:50:09|1707036609|grocery_pos|75.31|0|Vandervort-Funk|32.985996|-115.468630
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|64f68dcdc39ad569d9d8437da774c58e|2024-01-25|11:02:40|1706198560|grocery_pos|66.83|0|Auer-Mosciski|32.482603|-114.585984
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|611ce22b615701bfbec34fac837b7b4a|2024-02-19|04:52:23|1708336343|misc_pos|38.62|0|Schmeler Inc|31.658959|-114.989325
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d4debca06444fc911471ea63c43cbf64|2024-01-08|01:08:46|1704694126|grocery_net|42.61|0|Wuckert-Walter|32.178651|-115.456408
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9fda7c4b0664b024fd4204ee28dbfbfc|2024-01-21|02:59:18|1705823958|grocery_pos|66.65|0|Stracke-Lemke|32.042137|-114.995886
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|85153eba5bde4871396d7ca3dd31b71a|2024-02-24|04:45:38|1708767938|misc_pos|62.17|0|Reynolds-Schinner|31.749351|-114.241867
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|3c378b9ef63957a971b001c19a99eace|2024-01-19|05:44:13|1705661053|grocery_net|64.50|0|Kling-Grant|32.511864|-114.433491
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|795f7d89a39224ea04edea198a3df635|2024-01-12|08:23:13|1705065793|grocery_net|72.82|0|Rowe-Vandervort|33.203547|-115.049938
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d52881059558f89e52eb6e520a19646f|2024-01-19|08:22:38|1705670558|grocery_net|52.70|0|Funk Group|32.005525|-114.397684
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|639fa94efa4355dec1c981cc5469e52a|2024-01-07|10:55:31|1704642931|gas_transport|72.00|0|Bernhard Inc|32.351086|-115.697047
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|28e2fa55d92235a34c04ad01da463514|2024-02-24|11:11:30|1708791090|misc_pos|50.46|0|Hermann-Gaylord|32.676586|-113.983637
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|628be8ae7c99325be41d973431cc226f|2024-01-06|11:22:48|1704558168|gas_transport|68.46|0|Sporer Inc|33.081678|-114.904676
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|20310a9ed12302367b6a6e0d61e1df7a|2024-01-12|03:19:52|1705047592|grocery_net|40.43|0|Swift, Bradtke and Marquardt|32.816979|-114.216271
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d9eba1040cea7df7530d55a0732c52f0|2024-01-15|01:03:03|1705298583|grocery_net|46.16|0|Stokes, Christiansen and Sipes|32.391143|-114.113350
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|5de943a35ae199eb2264c6d1edc346d2|2024-02-11|08:15:56|1707657356|misc_net|62.36|0|Lehner, Mosciski and King|32.323396|-114.391041
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|21856ac56e5b903936a64878d4f70f40|2024-01-26|07:28:44|1706272124|grocery_pos|58.39|0|Wolf Inc|32.749402|-115.379102
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|7a1eba9333480a5e613388c518eb2a5b|2024-01-06|01:40:20|1704523220|gas_transport|81.33|0|Kutch, Hermiston and Farrell|33.111997|-113.834178
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|bf0c67c97921bf85eb97c10ae6ab5b04|2024-01-11|10:03:44|1704985424|grocery_net|75.61|0|Roob LLC|32.632992|-115.341557
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|0f5f6c0a9f08f3c55dc9ae46b17826a2|2024-01-28|11:29:49|1706459389|grocery_pos|76.22|0|Goldner, Kovacek and Abbott|33.335212|-114.661626
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|131199ce86260603ef29ee4e2efb8bf0|2024-01-11|02:23:15|1704957795|grocery_net|67.98|0|Runolfsson and Sons|31.892899|-114.639657
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|05e6a75c525e0b2b94fd15bc4553a2a5|2024-02-25|00:41:04|1708839664|misc_pos|35.36|0|Terry, Johns and Bins|31.566621|-114.184817
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|eb37407d61650befde12ba700a4401c9|2024-01-22|10:06:34|1705935994|grocery_pos|76.21|0|Vandervort-Funk|32.617285|-115.404175
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|7baf850ac218464e12926253fdf8fe1f|2024-01-31|05:16:02|1706696162|grocery_pos|85.94|0|Casper, Hand and Zulauf|32.310433|-115.629231
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9cb18f59d638302bcb2c0c8a5a1546b1|2024-01-16|00:45:27|1705383927|grocery_net|42.96|0|Roob LLC|33.359956|-114.684222
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|f57540e09cbe9a7bc8c90940e98e634c|2024-02-25|08:21:43|1708867303|misc_pos|171.74|0|Wiza, Schaden and Stark|32.417588|-114.257714
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|e4d1ff7abe483f712bdc3bfbb37bde9d|2024-01-27|00:08:21|1706332101|grocery_pos|200.15|0|DuBuque LLC|32.926417|-114.049094
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|98196f4f42402d460010edcdd2391f5c|2024-02-13|11:29:12|1707841752|misc_net|226.00|0|Herman, Treutel and Dickens|32.533317|-114.893692
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c1fce3a37f734e0a5d2f60d2abf2a3a3|2024-01-13|10:46:59|1705160819|grocery_net|188.09|0|Kutch-Hegmann|32.553818|-115.675756
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d14ff1ba34d87b1242a4d611bbe97c43|2024-01-07|09:19:29|1704637169|gas_transport|204.41|0|Kutch LLC|33.461580|-115.155616
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|ff81b7b25c7f629b918f1bc0b25be037|2024-01-05|03:37:33|1704443853|gas_transport|179.21|0|Mraz-Herzog|33.166820|-115.275078
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c5709612acbdc37e34f6c47499f3d16d|2024-02-24|04:06:32|1708765592|misc_pos|237.03|0|Herman Inc|33.510532|-114.244568
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|39475506e2369281bef0d3e7814a884e|2024-01-07|10:18:06|1704640686|gas_transport|160.82|0|Berge LLC|32.712464|-114.050798
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|c97e25659b17c7f3fe8c66aaf8967a9b|2024-01-02|09:21:17|1704205277|gas_transport|217.80|0|Erdman-Kertzmann|32.513288|-115.419581
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d9f9b98f9403e4edf3dc5b322a51608b|2024-02-06|02:13:05|1707203585|misc_net|177.67|0|Johnson, Runolfsdottir and Mayer|32.025502|-114.440343
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|8c4edf37a80efc329657bc956ae923fd|2024-01-21|04:38:55|1705829935|grocery_pos|248.78|0|Kunze Inc|31.725722|-114.757548
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|08aceeaa1cc5ca06ceaa0196eebcd853|2024-01-14|00:35:16|1705210516|grocery_net|243.53|0|Paucek-Wiza|33.357846|-114.345342
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|b8344b5d1118c8e29bd3007dd5680566|2024-02-09|08:42:10|1707486130|misc_net|194.22|0|Welch Inc|32.981639|-114.513299
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|5ea3fe78b02080475a3d6560ee95e376|2024-02-10|02:50:00|1707551400|misc_net|242.59|0|Moore, Dibbert and Koepp|31.880681|-114.706807
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|f55336dfe5755dbaf1b97c980ff02b04|2024-02-22|07:21:20|1708604480|misc_pos|231.81|0|Monahan, Bogisich and Ledner|32.808705|-115.163624
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|5135344bae26b805316d3868b203c6aa|2024-02-07|00:27:15|1707283635|misc_net|197.58|0|Huel Ltd|32.980475|-113.781964
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|4878b50352549bf2997072d4c5b0555e|2024-02-24|08:50:48|1708782648|misc_pos|186.47|0|Schmeler Inc|31.737371|-114.341038
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|f395d5d2cc5dda88eff8fa4f8ed3d5ec|2024-01-19|09:54:34|1705676074|grocery_net|173.71|0|Murray Ltd|32.974908|-115.130435
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|e369d17b576b0a32725d5655bcb78898|2024-02-23|01:06:40|1708668400|misc_pos|183.06|0|Halvorson Group|32.616527|-114.344892
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|fdd61c8c83e43316585db94d8fee1254|2024-02-19|01:13:24|1708323204|misc_pos|222.31|0|McGlynn-Jaskolski|33.528920|-115.399719
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|9ba4cce3887d1a8ffc8e0dd045a5ce8a|2024-01-23|02:12:31|1705993951|grocery_pos|192.01|0|Bailey-Morar|32.450926|-114.191474
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|14c39660a55037649b9771a22f821ab2|2024-02-10|03:55:59|1707555359|misc_net|191.07|0|Schmitt Ltd|33.241461|-114.408873
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|557e0f817fca8429ae2c9cd2f819255b|2024-02-08|03:36:39|1707381399|misc_net|195.00|0|Schmitt Ltd|33.143218|-114.475063
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|753270b121301805e405f4816a120ad1|2024-01-11|10:10:48|1704985848|grocery_net|191.46|0|Smitham-Schiller|32.412202|-115.043410
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|4fdb2351653ac3cbbff04dcc88a0c844|2024-02-21|09:59:12|1708527552|misc_pos|194.82|0|Boehm, Predovic and Reinger|32.099842|-114.900182
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|4fd457277ebee3529883d48238528bfb|2024-01-13|10:13:20|1705158800|grocery_net|203.03|0|Kohler, Lindgren and Koelpin|33.137661|-115.568817
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|826f5602c8e88f452ae5381fd8d9cb63|2024-02-06|10:53:49|1707234829|misc_net|200.72|0|Huel Ltd|32.279781|-114.430048
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|df2c98b46f296c33b1859b8835e7848c|2024-01-28|08:40:27|1706449227|grocery_pos|167.92|0|Goldner, Kovacek and Abbott|32.184761|-115.489515
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|2d5fa8461b44412662c4f0b604dc546e|2024-01-19|11:52:46|1705683166|grocery_pos|177.27|0|Moen, Reinger and Murphy|32.370005|-114.653923
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|d800aa16d72dc1862c8798e50e24b409|2024-02-18|10:03:56|1708268636|misc_pos|219.79|0|Thiel PLC|32.416936|-113.841969
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|eedba1fb708d2f12a4b48113df22902f|2024-02-04|07:07:56|1707048476|grocery_pos|239.06|0|Bogisich Inc|31.579273|-114.094812
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|36728b648bb4185c2dc39679eaa959a9|2024-01-10|10:16:01|1704899761|grocery_net|201.73|0|Bahringer-Larson|32.694849|-115.299610
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|a40a54197f69b9ed8413066f3b992085|2024-02-01|00:00:32|1706763632|grocery_pos|191.44|0|Huel, Hammes and Witting|33.036196|-114.076347
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|b934a62eee1179380a863d695291bfdd|2024-01-06|10:13:36|1704554016|gas_transport|200.64|0|Stroman, Hudson and Erdman|31.685451|-115.492185
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|b1a0ea5498daff7ac6b19097cb73728a|2024-01-11|00:13:39|1704950019|grocery_net|229.98|0|Emmerich-Luettgen|33.131967|-114.038453
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|2e1ed96a6b08556039714e23f9ceedcd|2024-01-20|05:21:03|1705746063|grocery_pos|223.46|0|Casper, Hand and Zulauf|31.735123|-114.239884
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|2d7a4fed941aafd124137efbc5a1c6a1|2024-01-06|09:49:23|1704552563|gas_transport|208.21|0|Robel, Cummerata and Prosacco|32.714614|-114.408285
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|696bbcc53dc5e8e18bc988a1b7bf646b|2024-01-24|08:18:38|1706102318|grocery_pos|183.42|0|Deckow-O'Conner|31.873868|-113.868770
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|0639a81f9de285d7b520b05920c3a2f7|2024-01-22|09:44:59|1705934699|grocery_pos|193.64|0|Doyle Ltd|31.852567|-114.664049
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|74484300dc35525732b92ee7cc346ffb|2024-02-21|07:24:40|1708518280|misc_pos|207.95|0|Boyer PLC|33.082049|-114.128939
229-04-3165|6541458685014295|Tonya|Baker|F|655 Obrien Pass|Somerton|AZ|85350|32.5634|-114.7127|21214|Commercial art gallery manager|1989-09-29|989496879843|adults_2550_female_urban.json|e909af6e5bfd992c9e89da32461bfb01|2024-02-20|03:15:30|1708416930|misc_pos|214.28|0|McGlynn-Jaskolski|31.993333|-114.168113
